mid,dtg,y,x
LR-ASC-003,2026-04-01T13:30:00,12.361999,-1.512547
VIPER-2,2026-04-01T13:40:00,12.362,-1.512567
ST-ASC-002,2026-04-01T13:40:00,12.362006,-1.512564
ST-ASC-003,2026-04-01T13:40:00,12.361987,-1.512562
LR-DEV-001,2026-04-01T13:40:00,12.361991,-1.512549
LR-ASC-003,2026-04-01T13:40:00,12.362003,-1.512562
ST-DEV-001,2026-04-01T13:40:00,12.362002,-1.512544
HAWK-2,2026-04-01T13:40:00,12.361994,-1.512559
LR-ASC-002,2026-04-01T13:40:00,12.362003,-1.512551
VIPER-2,2026-04-01T13:50:00,12.36201,-1.512549
LR-ASC-003,2026-04-01T13:50:00,12.362003,-1.512542
ST-ASC-003,2026-04-01T13:50:00,12.361996,-1.512546
HAWK-2,2026-04-01T13:50:00,12.361996,-1.512569
ST-ASC-002,2026-04-01T13:50:00,12.36199,-1.512552
LR-ASC-002,2026-04-01T13:50:00,12.36201,-1.512547
ST-DEV-001,2026-04-01T13:50:00,12.361986,-1.512554
LR-DEV-001,2026-04-01T13:50:00,12.36201,-1.512563
LR-ASC-002,2026-04-01T14:00:00,12.361988,-1.512564
LR-ASC-003,2026-04-01T14:00:00,12.362,-1.512542
VIPER-2,2026-04-01T14:00:00,12.362007,-1.512564
ST-ASC-002,2026-04-01T14:00:00,12.361998,-1.51255
LR-DEV-001,2026-04-01T14:00:00,12.362009,-1.512552
ST-ASC-003,2026-04-01T14:00:00,12.362003,-1.512572
HAWK-2,2026-04-01T14:00:00,12.362003,-1.512554
ST-DEV-001,2026-04-01T14:00:00,12.362002,-1.512549
ST-ASC-002,2026-04-01T14:10:00,12.362004,-1.512557
LR-ASC-002,2026-04-01T14:10:00,12.362005,-1.512551
VIPER-2,2026-04-01T14:10:00,12.362013,-1.512569
LR-DEV-001,2026-04-01T14:10:00,12.362007,-1.512539
LR-ASC-003,2026-04-01T14:10:00,12.361976,-1.512549
HAWK-2,2026-04-01T14:10:00,12.362,-1.512558
ST-DEV-001,2026-04-01T14:10:00,12.361989,-1.512568
ST-ASC-003,2026-04-01T14:10:00,12.362003,-1.512559
LR-DEV-001,2026-04-01T14:20:00,12.361998,-1.512563
VIPER-2,2026-04-01T14:20:00,12.362005,-1.512536
LR-ASC-002,2026-04-01T14:20:00,12.362005,-1.512521
ST-ASC-003,2026-04-01T14:20:00,12.361994,-1.51255
LR-ASC-003,2026-04-01T14:20:00,12.362001,-1.512559
ST-ASC-002,2026-04-01T14:20:00,12.361992,-1.51257
ST-DEV-001,2026-04-01T14:20:00,12.362005,-1.512553
HAWK-2,2026-04-01T14:20:00,12.361987,-1.51256
LR-DEV-001,2026-04-01T14:30:00,12.361992,-1.512563
ST-ASC-003,2026-04-01T14:30:00,12.362009,-1.512548
HAWK-2,2026-04-01T14:30:00,12.361997,-1.512563
ST-ASC-002,2026-04-01T14:30:00,12.361996,-1.512548
LR-ASC-003,2026-04-01T14:30:00,12.362001,-1.512574
VIPER-2,2026-04-01T14:30:00,12.361991,-1.512561
ST-DEV-001,2026-04-01T14:30:00,12.362002,-1.512553
LR-ASC-002,2026-04-01T14:30:00,12.362005,-1.512546
ST-ASC-003,2026-04-01T14:40:00,12.361992,-1.512559
LR-ASC-003,2026-04-01T14:40:00,12.361998,-1.512553
VIPER-2,2026-04-01T14:40:00,12.362001,-1.512561
HAWK-2,2026-04-01T14:40:00,12.361999,-1.512552
civ-f9aa97df-c7c9-4cfc-a023-6bd47f776494,2026-04-01T14:41:00,12.364004,-1.515475
civ-7b2ba4c2-9337-48e5-995e-851d45e8707a,2026-04-01T14:42:00,12.363854,-1.515396
civ-e19a9dfa-2263-4e5b-ae79-c9cfd18e6ecd,2026-04-01T14:42:00,12.362825,-1.52255
civ-33f25eec-5c3f-4702-a65f-636866d0a736,2026-04-01T14:43:00,12.36394,-1.515349
civ-e19a9dfa-2263-4e5b-ae79-c9cfd18e6ecd,2026-04-01T14:44:00,12.362973,-1.522443
civ-eb9e5c99-a951-4fe3-85ac-0e1cfbc264c2,2026-04-01T14:44:00,12.364023,-1.515481
civ-93546731-1a9f-49ca-89da-157206200ba0,2026-04-01T14:44:00,12.364009,-1.515332
civ-ea31d67b-354b-4148-aa5d-6d7e779f049d,2026-04-01T14:44:00,12.362977,-1.522514
civ-fd34c7db-a2f5-48bc-a07e-c699b2fc19cb,2026-04-01T14:44:00,12.363947,-1.515478
civ-d232d130-e0b2-4bb9-a668-da12e53daa54,2026-04-01T14:44:00,12.362826,-1.522312
civ-5cb78ca4-8c33-4dec-91b1-963e6af3d95f,2026-04-01T14:45:00,12.364055,-1.515332
civ-5cb78ca4-8c33-4dec-91b1-963e6af3d95f,2026-04-01T14:45:00,12.363952,-1.515452
civ-4c7a8076-a415-4ba8-bb35-4a3a52778684,2026-04-01T14:45:00,12.362898,-1.522489
civ-ee65292a-4e52-4688-b5bd-63b73cb8ee63,2026-04-01T14:47:00,12.363874,-1.515349
civ-8b48de7e-b048-4367-99e6-891796647f65,2026-04-01T14:48:00,12.36292,-1.522499
civ-97f1e7c9-4bc0-4130-b075-582fd30b8264,2026-04-01T14:48:00,12.364148,-1.515422
civ-f0493e89-920b-4979-b16e-2ab8e097f1f2,2026-04-01T14:49:00,12.362962,-1.522536
VIPER-2,2026-04-01T14:50:00,12.361986,-1.512555
civ-cdab741d-8781-4990-9ffc-318db7645b5b,2026-04-01T14:50:00,12.363017,-1.522498
civ-00fc7cdc-ada6-41dc-9823-70008792df78,2026-04-01T14:50:00,12.362907,-1.522561
HAWK-2,2026-04-01T14:50:00,12.362017,-1.512554
LR-ASC-003,2026-04-01T14:50:00,12.362013,-1.512561
ST-ASC-003,2026-04-01T14:50:00,12.362003,-1.512547
civ-b518031a-67bd-4785-8b53-d4a2b024dc95,2026-04-01T14:50:00,12.363988,-1.515486
civ-0f3e819a-d3d5-45ef-9d8c-77d3eff1f2df,2026-04-01T14:52:00,12.363999,-1.515267
civ-8f6c8242-5e78-4da7-8ec0-d75ff7a23bad,2026-04-01T14:53:00,12.363942,-1.515497
civ-54536a32-2aca-4685-9d3c-c284980ee063,2026-04-01T14:53:00,12.363923,-1.515435
civ-2d5ae941-ac88-4f40-a227-5d982e441708,2026-04-01T14:53:00,12.362929,-1.522574
civ-b405903a-7dc2-446d-a658-f2f5a5b34008,2026-04-01T14:53:00,12.362929,-1.522512
civ-90a223ff-f4f3-49ab-9fca-ceb9b106b6be,2026-04-01T14:54:00,12.362922,-1.522546
civ-4c7a8076-a415-4ba8-bb35-4a3a52778684,2026-04-01T14:54:00,12.363015,-1.522553
civ-33f25eec-5c3f-4702-a65f-636866d0a736,2026-04-01T14:54:00,12.363931,-1.515562
civ-49cd6a2c-a83b-40af-96ba-0ab9102ce9d4,2026-04-01T14:54:00,12.36277,-1.522627
civ-e19a9dfa-2263-4e5b-ae79-c9cfd18e6ecd,2026-04-01T14:54:00,12.362967,-1.522445
civ-953ad526-551f-4f02-b371-e2affbf18dcb,2026-04-01T14:54:00,12.363978,-1.515482
civ-953ad526-551f-4f02-b371-e2affbf18dcb,2026-04-01T14:54:00,12.364045,-1.515488
civ-00fc7cdc-ada6-41dc-9823-70008792df78,2026-04-01T14:55:00,12.362899,-1.522581
civ-c183307f-27ba-43bd-ab79-4529e26ee9bf,2026-04-01T14:55:00,12.363778,-1.515472
civ-8b48de7e-b048-4367-99e6-891796647f65,2026-04-01T14:55:00,12.362909,-1.52257
civ-ee65292a-4e52-4688-b5bd-63b73cb8ee63,2026-04-01T14:55:00,12.363941,-1.515444
civ-a818fda1-0598-4b8f-9ed6-46019baf63d0,2026-04-01T14:56:00,12.363094,-1.522569
civ-ea31d67b-354b-4148-aa5d-6d7e779f049d,2026-04-01T14:57:00,12.362928,-1.522367
civ-b405903a-7dc2-446d-a658-f2f5a5b34008,2026-04-01T14:57:00,12.362909,-1.522446
civ-45523b38-4341-4952-87a2-b0dba2e1e182,2026-04-01T14:57:00,12.363994,-1.515509
civ-b9454c40-ad2d-4553-b699-cf96de42baf1,2026-04-01T14:57:00,12.362826,-1.522529
civ-0f3e819a-d3d5-45ef-9d8c-77d3eff1f2df,2026-04-01T14:59:00,12.364007,-1.515478
civ-90a223ff-f4f3-49ab-9fca-ceb9b106b6be,2026-04-01T15:00:00,12.362858,-1.522479
civ-2d5ae941-ac88-4f40-a227-5d982e441708,2026-04-01T15:00:00,12.362898,-1.522526
civ-628e0a3a-0f3a-41ec-baf6-3ea55173635e,2026-04-01T15:00:00,12.362835,-1.522519
civ-cdab741d-8781-4990-9ffc-318db7645b5b,2026-04-01T15:03:00,12.362961,-1.522528
civ-0a73e21d-0daf-4e5f-bc88-6042dfb4af09,2026-04-01T15:03:00,12.363907,-1.515417
civ-253efe68-70e6-49a8-957c-cf9960ed876a,2026-04-01T15:04:00,12.362949,-1.522518
civ-0f3e819a-d3d5-45ef-9d8c-77d3eff1f2df,2026-04-01T15:05:00,12.364137,-1.515351
civ-f42b2609-0746-42c6-98db-d75fd473d922,2026-04-01T15:07:00,12.363097,-1.522573
civ-0a73e21d-0daf-4e5f-bc88-6042dfb4af09,2026-04-01T15:08:00,12.363921,-1.515524
civ-cc02508f-839d-4d00-b0a0-032007c7a319,2026-04-01T15:09:00,12.36288,-1.522401
civ-f0493e89-920b-4979-b16e-2ab8e097f1f2,2026-04-01T15:09:00,12.36289,-1.522464
civ-00fc7cdc-ada6-41dc-9823-70008792df78,2026-04-01T15:09:00,12.362988,-1.522513
LR-ASC-003,2026-04-01T15:10:00,12.361715,-1.514429
civ-c183307f-27ba-43bd-ab79-4529e26ee9bf,2026-04-01T15:10:00,12.364052,-1.515418
civ-c183307f-27ba-43bd-ab79-4529e26ee9bf,2026-04-01T15:10:00,12.364048,-1.51527
civ-b518031a-67bd-4785-8b53-d4a2b024dc95,2026-04-01T15:10:00,12.364052,-1.515372
LR-ASC-003,2026-04-01T15:10:30,12.361804,-1.514589
LR-ASC-003,2026-04-01T15:11:00,12.36184,-1.514816
civ-54536a32-2aca-4685-9d3c-c284980ee063,2026-04-01T15:11:00,12.363941,-1.515396
civ-2d5ae941-ac88-4f40-a227-5d982e441708,2026-04-01T15:11:00,12.362947,-1.522362
civ-5cb78ca4-8c33-4dec-91b1-963e6af3d95f,2026-04-01T15:11:00,12.363975,-1.515607
LR-ASC-003,2026-04-01T15:11:30,12.361854,-1.515057
LR-ASC-003,2026-04-01T15:12:00,12.361683,-1.515222
civ-eb9e5c99-a951-4fe3-85ac-0e1cfbc264c2,2026-04-01T15:12:00,12.364057,-1.51555
LR-ASC-003,2026-04-01T15:12:30,12.361629,-1.515478
civ-0a73e21d-0daf-4e5f-bc88-6042dfb4af09,2026-04-01T15:13:00,12.364083,-1.515228
LR-ASC-003,2026-04-01T15:13:00,12.361575,-1.515734
civ-bbeb2b19-64df-445a-8d0e-2e7c5714ee89,2026-04-01T15:13:00,12.363855,-1.515382
LR-ASC-003,2026-04-01T15:13:30,12.361524,-1.51599
civ-8f6c8242-5e78-4da7-8ec0-d75ff7a23bad,2026-04-01T15:14:00,12.364152,-1.515321
civ-a818fda1-0598-4b8f-9ed6-46019baf63d0,2026-04-01T15:14:00,12.363031,-1.522414
civ-54536a32-2aca-4685-9d3c-c284980ee063,2026-04-01T15:14:00,12.364091,-1.515452
civ-f6d60cb2-46b0-4b1a-8c3d-6ecd9a96330c,2026-04-01T15:14:00,12.362956,-1.522443
LR-ASC-003,2026-04-01T15:14:00,12.361468,-1.516243
civ-8be7cf28-71c3-4912-b63f-873459ec9f61,2026-04-01T15:14:00,12.363864,-1.515277
LR-ASC-003,2026-04-01T15:14:30,12.361367,-1.516469
civ-b518031a-67bd-4785-8b53-d4a2b024dc95,2026-04-01T15:15:00,12.364277,-1.515299
civ-a818fda1-0598-4b8f-9ed6-46019baf63d0,2026-04-01T15:15:00,12.362902,-1.522455
civ-90a223ff-f4f3-49ab-9fca-ceb9b106b6be,2026-04-01T15:15:00,12.362826,-1.522478
LR-ASC-003,2026-04-01T15:15:00,12.361316,-1.516726
LR-ASC-003,2026-04-01T15:15:30,12.361265,-1.516982
LR-ASC-003,2026-04-01T15:16:00,12.361215,-1.517239
civ-8497d465-8c47-4327-be3e-8f9b32f3ffb8,2026-04-01T15:16:00,12.364075,-1.515502
civ-31785214-93e6-4ed2-8490-644603afdd7a,2026-04-01T15:16:00,12.362898,-1.52259
LR-ASC-003,2026-04-01T15:16:30,12.361167,-1.517496
civ-f42b2609-0746-42c6-98db-d75fd473d922,2026-04-01T15:17:00,12.362979,-1.522483
LR-ASC-003,2026-04-01T15:17:00,12.361198,-1.517697
civ-953ad526-551f-4f02-b371-e2affbf18dcb,2026-04-01T15:17:00,12.363948,-1.515332
civ-f9aa97df-c7c9-4cfc-a023-6bd47f776494,2026-04-01T15:17:00,12.364024,-1.515405
civ-f42b2609-0746-42c6-98db-d75fd473d922,2026-04-01T15:17:00,12.362824,-1.522554
LR-ASC-003,2026-04-01T15:17:30,12.361449,-1.517744
civ-bbeb2b19-64df-445a-8d0e-2e7c5714ee89,2026-04-01T15:18:00,12.363932,-1.515528
civ-d232d130-e0b2-4bb9-a668-da12e53daa54,2026-04-01T15:18:00,12.362809,-1.522609
LR-ASC-003,2026-04-01T15:18:00,12.361701,-1.51779
LR-ASC-003,2026-04-01T15:18:30,12.361952,-1.517837
LR-ASC-003,2026-04-01T15:19:00,12.362204,-1.517884
LR-ASC-003,2026-04-01T15:19:30,12.362456,-1.517931
civ-d232d130-e0b2-4bb9-a668-da12e53daa54,2026-04-01T15:20:00,12.363004,-1.522429
civ-33f25eec-5c3f-4702-a65f-636866d0a736,2026-04-01T15:20:00,12.36385,-1.515351
LR-ASC-003,2026-04-01T15:20:00,12.362707,-1.517979
civ-cc02508f-839d-4d00-b0a0-032007c7a319,2026-04-01T15:20:00,12.362974,-1.522427
civ-b9454c40-ad2d-4553-b699-cf96de42baf1,2026-04-01T15:20:00,12.362937,-1.522551
LR-ASC-003,2026-04-01T15:20:30,12.362958,-1.518027
LR-ASC-003,2026-04-01T15:21:00,12.36321,-1.518074
LR-ASC-003,2026-04-01T15:21:30,12.363461,-1.518122
LR-ASC-003,2026-04-01T15:22:00,12.363713,-1.51817
LR-ASC-003,2026-04-01T15:22:30,12.363964,-1.518218
LR-ASC-003,2026-04-01T15:23:00,12.364216,-1.518264
LR-ASC-003,2026-04-01T15:23:30,12.364468,-1.518309
LR-ASC-003,2026-04-01T15:24:00,12.36472,-1.518355
LR-ASC-003,2026-04-01T15:24:30,12.364971,-1.518401
LR-ASC-003,2026-04-01T15:25:00,12.364947,-1.518641
LR-ASC-003,2026-04-01T15:25:30,12.364898,-1.518898
LR-ASC-003,2026-04-01T15:26:00,12.364848,-1.519154
LR-ASC-003,2026-04-01T15:26:30,12.364796,-1.519411
LR-ASC-003,2026-04-01T15:27:00,12.364749,-1.519668
LR-ASC-003,2026-04-01T15:27:30,12.364701,-1.519925
LR-ASC-003,2026-04-01T15:28:00,12.364653,-1.520182
LR-ASC-003,2026-04-01T15:28:30,12.364606,-1.52044
LR-ASC-003,2026-04-01T15:29:00,12.364558,-1.520697
LR-ASC-003,2026-04-01T15:29:30,12.364512,-1.520955
VIPER-2,2026-04-01T15:30:00,12.364397,-1.521193
LR-ASC-003,2026-04-01T15:30:00,12.364466,-1.521212
LR-ASC-003,2026-04-01T15:30:00,12.364409,-1.521194
VIPER-2,2026-04-01T15:35:00,12.364393,-1.521202
ST-ASC-003,2026-04-01T16:00:00,12.361715,-1.514429
ST-ASC-003,2026-04-01T16:00:30,12.36188,-1.514902
ST-ASC-003,2026-04-01T16:01:00,12.361643,-1.515413
ST-ASC-003,2026-04-01T16:01:30,12.361518,-1.516021
ST-ASC-003,2026-04-01T16:02:00,12.361341,-1.516596
ST-ASC-003,2026-04-01T16:02:30,12.361221,-1.517205
ST-ASC-003,2026-04-01T16:03:00,12.361259,-1.517709
ST-ASC-003,2026-04-01T16:03:30,12.361856,-1.517819
ST-ASC-003,2026-04-01T16:04:00,12.362453,-1.517931
ST-ASC-003,2026-04-01T16:04:30,12.36305,-1.518044
ST-ASC-003,2026-04-01T16:05:00,12.363647,-1.518158
ST-ASC-003,2026-04-01T16:05:30,12.364244,-1.518269
ST-ASC-003,2026-04-01T16:06:00,12.364842,-1.518377
ST-ASC-003,2026-04-01T16:06:30,12.364905,-1.518862
ST-ASC-003,2026-04-01T16:07:00,12.364784,-1.519471
ST-ASC-003,2026-04-01T16:07:30,12.364672,-1.520082
ST-ASC-003,2026-04-01T16:08:00,12.364559,-1.520692
ST-ASC-003,2026-04-01T16:08:30,12.36445,-1.521304
ST-ASC-003,2026-04-01T16:09:00,12.36434,-1.521915
ST-ASC-003,2026-04-01T16:09:30,12.364231,-1.522526
ST-ASC-003,2026-04-01T16:10:00,12.364121,-1.523138
ST-ASC-003,2026-04-01T16:10:30,12.364011,-1.523749
ST-ASC-003,2026-04-01T16:11:00,12.363902,-1.52436
ST-ASC-003,2026-04-01T16:11:30,12.363809,-1.524974
ST-ASC-003,2026-04-01T16:12:00,12.363739,-1.525591
ST-ASC-003,2026-04-01T16:12:30,12.363669,-1.526209
ST-ASC-003,2026-04-01T16:13:00,12.363612,-1.526827
ST-ASC-003,2026-04-01T16:13:30,12.363538,-1.527444
ST-ASC-003,2026-04-01T16:14:00,12.363462,-1.528061
ST-ASC-003,2026-04-01T16:14:30,12.363386,-1.528677
ST-ASC-003,2026-04-01T16:15:00,12.363311,-1.529294
ST-ASC-003,2026-04-01T16:15:30,12.363228,-1.52991
ST-ASC-003,2026-04-01T16:16:00,12.363145,-1.530525
ST-ASC-003,2026-04-01T16:16:30,12.363064,-1.531141
ST-ASC-003,2026-04-01T16:17:00,12.362979,-1.531757
ST-ASC-003,2026-04-01T16:17:30,12.362895,-1.532372
ST-ASC-003,2026-04-01T16:18:00,12.362822,-1.532989
ST-ASC-003,2026-04-01T16:18:30,12.362752,-1.533606
ST-ASC-003,2026-04-01T16:19:00,12.362675,-1.534223
ST-ASC-003,2026-04-01T16:19:30,12.362615,-1.53484
ST-ASC-003,2026-04-01T16:20:00,12.362101,-1.534879
HAWK-2,2026-04-01T16:30:00,12.361715,-1.514429
HAWK-2,2026-04-01T16:30:30,12.361886,-1.514964
HAWK-2,2026-04-01T16:31:00,12.361617,-1.515535
HAWK-2,2026-04-01T16:31:30,12.361481,-1.516205
HAWK-2,2026-04-01T16:32:00,12.361293,-1.516841
HAWK-2,2026-04-01T16:32:30,12.361164,-1.517512
HAWK-2,2026-04-01T16:33:00,12.361619,-1.517775
HAWK-2,2026-04-01T16:33:30,12.362276,-1.517897
HAWK-2,2026-04-01T16:34:00,12.362933,-1.518022
HAWK-2,2026-04-01T16:34:30,12.36359,-1.518147
HAWK-2,2026-04-01T16:35:00,12.364248,-1.518269
HAWK-2,2026-04-01T16:35:30,12.364905,-1.518389
HAWK-2,2026-04-01T16:36:00,12.365563,-1.51851
HAWK-2,2026-04-01T16:36:30,12.36622,-1.518632
HAWK-2,2026-04-01T16:37:00,12.366877,-1.518759
HAWK-2,2026-04-01T16:37:30,12.367534,-1.518878
HAWK-2,2026-04-01T16:38:00,12.368193,-1.518995
HAWK-2,2026-04-01T16:38:30,12.368852,-1.519109
HAWK-2,2026-04-01T16:39:00,12.369508,-1.519235
HAWK-2,2026-04-01T16:39:30,12.370166,-1.519356
HAWK-2,2026-04-01T16:40:00,12.370824,-1.519473
HAWK-2,2026-04-01T16:40:30,12.371474,-1.519549
HAWK-2,2026-04-01T16:41:00,12.371248,-1.520144
HAWK-2,2026-04-01T16:41:30,12.371143,-1.52082
HAWK-2,2026-04-01T16:42:00,12.371001,-1.521488
HAWK-2,2026-04-01T16:42:30,12.370858,-1.522156
HAWK-2,2026-04-01T16:43:00,12.370722,-1.522825
HAWK-2,2026-04-01T16:43:30,12.370581,-1.523494
HAWK-2,2026-04-01T16:44:00,12.370435,-1.524161
HAWK-2,2026-04-01T16:44:30,12.37028,-1.524827
HAWK-2,2026-04-01T16:45:00,12.370135,-1.525494
HAWK-2,2026-04-01T16:45:30,12.369987,-1.526161
HAWK-2,2026-04-01T16:46:00,12.369674,-1.526761
HAWK-2,2026-04-01T16:46:30,12.369243,-1.527281
HAWK-2,2026-04-01T16:47:00,12.368674,-1.527596
HAWK-2,2026-04-01T16:47:30,12.368443,-1.528181
HAWK-2,2026-04-01T16:48:00,12.368284,-1.528844
HAWK-2,2026-04-01T16:48:30,12.368172,-1.529517
HAWK-2,2026-04-01T16:49:00,12.368089,-1.530194
HAWK-2,2026-04-01T16:49:30,12.367978,-1.530868
HAWK-2,2026-04-01T16:50:00,12.367573,-1.531347
HAWK-2,2026-04-01T16:50:30,12.36711,-1.53184
HAWK-2,2026-04-01T16:51:00,12.366639,-1.532325
HAWK-2,2026-04-01T16:51:30,12.366174,-1.532816
HAWK-2,2026-04-01T16:52:00,12.365711,-1.533309
HAWK-2,2026-04-01T16:52:30,12.365252,-1.533805
HAWK-2,2026-04-01T16:53:00,12.364798,-1.534291
HAWK-2,2026-04-01T16:53:30,12.364391,-1.534831
HAWK-2,2026-04-01T16:54:00,12.364017,-1.535398
HAWK-2,2026-04-01T16:54:30,12.363663,-1.535978
HAWK-2,2026-04-01T16:55:00,12.36331,-1.536559
HAWK-2,2026-04-01T16:55:30,12.362958,-1.53714
HAWK-2,2026-04-01T16:56:00,12.362601,-1.537718
HAWK-2,2026-04-01T16:56:30,12.362249,-1.5383
HAWK-2,2026-04-01T16:57:00,12.361896,-1.53888
HAWK-2,2026-04-01T16:57:30,12.361549,-1.539464
HAWK-2,2026-04-01T16:58:00,12.361193,-1.540043
HAWK-2,2026-04-01T16:58:30,12.360849,-1.540629
HAWK-2,2026-04-01T16:59:00,12.360504,-1.541215
HAWK-2,2026-04-01T16:59:30,12.360154,-1.541797
HAWK-2,2026-04-01T17:00:00,12.359804,-1.54238
civ-2a5233aa-4c31-4d32-ad6b-0489b91f824b,2026-04-02T06:40:00,12.364068,-1.515483
civ-364cd9e8-dfee-4532-8f08-66fbaaf66f89,2026-04-02T06:43:00,12.364143,-1.515446
civ-e881173b-30e7-406a-9aaa-78246ea4cf28,2026-04-02T06:43:00,12.363929,-1.515358
civ-11777d28-bea6-4df8-acb5-a9bca6258b8f,2026-04-02T06:43:00,12.36401,-1.515335
civ-336d8a2b-7123-4c5b-80f1-7e9df8dbe7d2,2026-04-02T06:43:00,12.362856,-1.522539
civ-87ef9c7c-16a7-4c84-81d2-0bd15f3157ea,2026-04-02T06:46:00,12.363008,-1.522537
civ-4f66ac33-0831-47f6-bc45-4e24eedfd9c1,2026-04-02T06:46:00,12.362933,-1.522554
civ-336d8a2b-7123-4c5b-80f1-7e9df8dbe7d2,2026-04-02T06:46:00,12.362936,-1.522538
civ-96ea2ffa-d5dd-494c-9fbb-4be4f186c4d3,2026-04-02T06:48:00,12.362929,-1.52252
civ-a120519c-6123-4418-bc79-0fcac1d6f641,2026-04-02T06:50:00,12.36396,-1.515366
civ-403b0efa-7af4-43cc-8d09-143b74678def,2026-04-02T06:52:00,12.362732,-1.522532
civ-574cad2e-1448-49d3-b635-7614ad9a904c,2026-04-02T06:52:00,12.364025,-1.515501
civ-11777d28-bea6-4df8-acb5-a9bca6258b8f,2026-04-02T06:53:00,12.36422,-1.515388
civ-87ef9c7c-16a7-4c84-81d2-0bd15f3157ea,2026-04-02T06:55:00,12.362717,-1.522591
civ-84ac32c3-eefd-426b-961f-b32cc6a6e27f,2026-04-02T06:58:00,12.36393,-1.515512
civ-e881173b-30e7-406a-9aaa-78246ea4cf28,2026-04-02T07:00:00,12.364169,-1.515279
civ-87ef9c7c-16a7-4c84-81d2-0bd15f3157ea,2026-04-02T07:01:00,12.362978,-1.522529
civ-2a5233aa-4c31-4d32-ad6b-0489b91f824b,2026-04-02T07:04:00,12.364078,-1.515278
civ-9211fb7a-681b-4b1c-b3cd-cae8d71b7059,2026-04-02T07:05:00,12.362926,-1.522313
civ-7cffa6b5-413d-45b8-aa08-05e3f84d5848,2026-04-02T07:06:00,12.36293,-1.522537
civ-f52a03e0-c206-4946-b8bd-03f2e0b5783a,2026-04-02T07:07:00,12.362908,-1.522514
civ-7cffa6b5-413d-45b8-aa08-05e3f84d5848,2026-04-02T07:07:00,12.363005,-1.522477
civ-96ea2ffa-d5dd-494c-9fbb-4be4f186c4d3,2026-04-02T07:07:00,12.362975,-1.522699
civ-96ea2ffa-d5dd-494c-9fbb-4be4f186c4d3,2026-04-02T07:08:00,12.362902,-1.522349
civ-84ac32c3-eefd-426b-961f-b32cc6a6e27f,2026-04-02T07:09:00,12.364037,-1.515231
civ-6b0539a5-d9e6-4bfe-a70d-2cd2413a938d,2026-04-02T07:11:00,12.364059,-1.515405
civ-e881173b-30e7-406a-9aaa-78246ea4cf28,2026-04-02T07:14:00,12.364043,-1.51538
civ-6b0539a5-d9e6-4bfe-a70d-2cd2413a938d,2026-04-02T07:15:00,12.36384,-1.515265
NEW-DEV-X2,2026-04-02T08:30:00,12.358998,-1.520886
NEW-DEV-X3,2026-04-02T08:30:00,12.358997,-1.520903
NEW-DEV-X1,2026-04-02T08:30:00,12.358995,-1.520905
NEW-DEV-X2,2026-04-02T08:40:00,12.358976,-1.52089
NEW-DEV-X3,2026-04-02T08:40:00,12.358987,-1.520907
NEW-DEV-X1,2026-04-02T08:40:00,12.359,-1.520905
NEW-DEV-X1,2026-04-02T08:50:00,12.358994,-1.520899
NEW-DEV-X3,2026-04-02T08:50:00,12.35899,-1.520884
NEW-DEV-X2,2026-04-02T08:50:00,12.359011,-1.520919
VIPER-3,2026-04-02T11:00:00,12.35903,-1.520731
VIPER-3,2026-04-02T11:00:30,12.358676,-1.520665
VIPER-3,2026-04-02T11:01:00,12.358323,-1.520598
VIPER-3,2026-04-02T11:01:30,12.357969,-1.520532
VIPER-3,2026-04-02T11:02:00,12.357616,-1.520465
VIPER-3,2026-04-02T11:02:30,12.357262,-1.520399
VIPER-3,2026-04-02T11:03:00,12.356909,-1.520332
VIPER-3,2026-04-02T11:03:30,12.356721,-1.520487
VIPER-3,2026-04-02T11:04:00,12.356684,-1.520853
VIPER-3,2026-04-02T11:04:30,12.356662,-1.52122
VIPER-3,2026-04-02T11:05:00,12.356638,-1.521587
VIPER-3,2026-04-02T11:05:30,12.356615,-1.521955
VIPER-3,2026-04-02T11:06:00,12.356591,-1.522322
VIPER-3,2026-04-02T11:06:30,12.356563,-1.522689
VIPER-3,2026-04-02T11:07:00,12.356539,-1.523056
VIPER-3,2026-04-02T11:07:30,12.356518,-1.523423
VIPER-3,2026-04-02T11:08:00,12.356491,-1.52379
VIPER-3,2026-04-02T11:08:30,12.356463,-1.524157
VIPER-3,2026-04-02T11:09:00,12.356437,-1.524524
VIPER-3,2026-04-02T11:09:30,12.356408,-1.524891
VIPER-3,2026-04-02T11:10:00,12.35638,-1.525257
VIPER-3,2026-04-02T11:10:30,12.356355,-1.525624
VIPER-3,2026-04-02T11:11:00,12.35633,-1.525991
VIPER-3,2026-04-02T11:11:30,12.356304,-1.526358
VIPER-3,2026-04-02T11:12:00,12.356282,-1.526726
VIPER-3,2026-04-02T11:12:30,12.356259,-1.527093
VIPER-3,2026-04-02T11:13:00,12.356231,-1.52746
VIPER-3,2026-04-02T11:13:30,12.356203,-1.527826
VIPER-3,2026-04-02T11:14:00,12.356176,-1.528193
VIPER-3,2026-04-02T11:14:30,12.356154,-1.528561
VIPER-3,2026-04-02T11:15:00,12.356128,-1.528928
VIPER-3,2026-04-02T11:15:30,12.356104,-1.529295
VIPER-3,2026-04-02T11:16:00,12.356078,-1.529662
VIPER-3,2026-04-02T11:16:30,12.35605,-1.530029
VIPER-3,2026-04-02T11:17:00,12.356022,-1.530395
